customer_id,activity_month,total_spend,transaction_count,rewards_redeemed_flag,customer_support_calls,late_payment_flag,card_type
CUST000844,2025-09-01,792.04,18,0,0,0,Green
CUST000844,2025-10-01,798.78,22,1,0,0,Green
CUST000844,2025-11-01,584.6,31,1,0,0,Green
CUST000844,2025-12-01,882.47,23,1,0,0,Green
CUST000845,2025-01-01,851.59,13,1,0,0,Gold
CUST000845,2025-02-01,659.68,6,0,0,0,Gold
CUST000845,2025-03-01,415.46,4,0,0,0,Gold
CUST000845,2025-04-01,128.79,2,0,2,0,Gold
CUST000846,2025-01-01,1446.78,30,1,0,0,Gold
CUST000846,2025-02-01,1516.96,31,1,0,1,Gold
CUST000846,2025-03-01,1128.2,40,0,0,0,Gold
CUST000846,2025-04-01,1672.72,24,1,0,0,Gold
CUST000846,2025-05-01,1175.76,25,1,0,0,Gold
CUST000846,2025-06-01,1397.63,29,1,0,0,Gold
CUST000846,2025-07-01,1505.09,35,1,0,0,Gold
CUST000846,2025-08-01,1549.99,30,1,0,0,Gold
CUST000846,2025-09-01,1707.87,24,1,0,0,Gold
CUST000846,2025-10-01,1314.13,28,1,0,0,Gold
CUST000846,2025-11-01,1447.78,27,1,0,0,Gold
CUST000846,2025-12-01,1370.15,36,1,0,0,Gold
CUST000847,2025-01-01,520.04,27,1,0,0,Green
CUST000847,2025-02-01,488.98,27,0,0,0,Green
CUST000847,2025-03-01,524.61,31,0,0,0,Green
CUST000847,2025-04-01,510.48,35,0,0,0,Green
CUST000847,2025-05-01,532.83,35,0,0,0,Green
CUST000847,2025-06-01,430.98,34,0,0,0,Green
CUST000847,2025-07-01,451.39,23,1,0,0,Green
CUST000847,2025-08-01,323.61,16,0,0,0,Green
CUST000847,2025-09-01,190.62,13,0,3,0,Green
CUST000847,2025-10-01,89.6,4,0,1,0,Green
CUST000848,2025-01-01,577.21,24,0,0,0,Green
CUST000848,2025-02-01,722.03,27,1,0,0,Green
CUST000848,2025-03-01,494.6,26,0,0,0,Green
CUST000848,2025-04-01,762.93,21,0,0,0,Green
CUST000848,2025-05-01,622.15,21,1,0,0,Green
CUST000848,2025-06-01,708.47,21,0,0,0,Green
CUST000848,2025-07-01,724.8,20,0,0,0,Green
CUST000848,2025-08-01,708.54,13,1,0,0,Green
CUST000848,2025-09-01,569.31,25,1,0,0,Green
CUST000848,2025-10-01,748.39,27,1,0,0,Green
CUST000848,2025-11-01,679.91,23,1,0,0,Green
CUST000848,2025-12-01,636.55,23,1,0,0,Green
CUST000849,2025-01-01,405.22,13,0,0,0,Green
CUST000849,2025-02-01,520.07,11,1,0,0,Green
CUST000849,2025-03-01,520.53,10,0,0,0,Green
CUST000849,2025-04-01,540.59,10,0,0,0,Green
CUST000849,2025-05-01,451.22,11,1,0,0,Green
CUST000849,2025-06-01,510.59,10,1,0,0,Green
CUST000849,2025-07-01,570.86,12,1,0,1,Green
CUST000849,2025-08-01,417.66,8,1,0,0,Green
CUST000849,2025-09-01,592.41,9,0,0,0,Green
CUST000849,2025-10-01,493.99,11,0,0,0,Green
CUST000849,2025-11-01,385.8,10,1,0,1,Green
CUST000849,2025-12-01,455.83,11,1,0,0,Green
CUST000850,2025-01-01,504.48,19,0,0,0,Green
CUST000850,2025-02-01,525.24,22,1,0,0,Green
CUST000850,2025-03-01,339.05,15,0,0,0,Green
CUST000850,2025-04-01,631.52,17,1,0,0,Green
CUST000850,2025-05-01,472.4,20,0,0,0,Green
CUST000850,2025-06-01,421.5,19,0,0,0,Green
CUST000850,2025-07-01,497.71,19,0,0,0,Green
CUST000850,2025-08-01,405.41,18,0,0,0,Green
CUST000850,2025-09-01,525.44,19,0,0,0,Green
CUST000850,2025-10-01,553.57,17,0,0,0,Green
CUST000850,2025-11-01,533.58,21,0,0,0,Green
CUST000850,2025-12-01,519.65,15,1,0,0,Green
CUST000851,2025-01-01,258.66,38,0,1,0,Green
CUST000851,2025-02-01,385.83,33,0,1,0,Green
CUST000851,2025-03-01,362.54,36,0,1,0,Green
CUST000851,2025-04-01,400.85,38,0,1,0,Green
CUST000851,2025-05-01,341.58,36,0,1,0,Green
CUST000851,2025-06-01,351.15,33,0,0,0,Green
CUST000851,2025-07-01,313.29,27,0,0,0,Green
CUST000851,2025-08-01,398.88,31,1,1,0,Green
CUST000851,2025-09-01,367.54,31,0,1,0,Green
CUST000851,2025-10-01,345.11,34,0,1,0,Green
CUST000851,2025-11-01,350.68,32,0,1,0,Green
CUST000851,2025-12-01,307.06,32,0,0,1,Green
CUST000852,2025-01-01,4466.02,12,1,0,0,Platinum
CUST000852,2025-02-01,4493.43,13,1,0,0,Platinum
CUST000852,2025-03-01,4301.18,9,1,0,0,Platinum
CUST000852,2025-04-01,5593.09,11,0,0,0,Platinum
CUST000852,2025-05-01,4429.72,14,1,0,0,Platinum
CUST000852,2025-06-01,4277.61,13,0,0,0,Platinum
CUST000852,2025-07-01,3788.6,12,0,0,0,Platinum
CUST000852,2025-08-01,5499.41,14,1,0,0,Platinum
CUST000852,2025-09-01,5105.09,13,1,0,0,Platinum
CUST000852,2025-10-01,4359.13,12,0,0,0,Platinum
CUST000852,2025-11-01,4824.88,12,0,0,0,Platinum
CUST000852,2025-12-01,5142.76,17,0,0,0,Platinum
CUST000853,2025-01-01,1091.92,11,1,0,0,Gold
CUST000853,2025-02-01,953.86,12,1,0,0,Gold
CUST000853,2025-03-01,1025.51,15,1,0,0,Gold
CUST000853,2025-04-01,1089.64,13,1,0,0,Gold
CUST000853,2025-05-01,1105.34,13,1,0,0,Gold
CUST000853,2025-06-01,1352.23,10,1,0,0,Gold
CUST000853,2025-07-01,1058.42,16,1,0,0,Gold
CUST000853,2025-08-01,1216.63,14,0,0,0,Gold
CUST000853,2025-09-01,1236.01,16,1,0,0,Gold
CUST000853,2025-10-01,1326.13,12,1,0,0,Gold
CUST000853,2025-11-01,1012.16,11,1,0,0,Gold
CUST000853,2025-12-01,1302.95,12,1,0,0,Gold
CUST000854,2025-01-01,2194.81,13,0,0,0,Gold
CUST000854,2025-02-01,2122.79,10,1,0,0,Gold
CUST000854,2025-03-01,2363.17,11,1,0,0,Gold
CUST000854,2025-04-01,1794.0,12,0,0,0,Gold
CUST000854,2025-05-01,1838.15,10,1,0,0,Gold
CUST000854,2025-06-01,2070.41,11,0,0,0,Gold
CUST000854,2025-07-01,1883.84,9,1,0,1,Gold
CUST000854,2025-08-01,2078.35,13,1,0,0,Gold
CUST000854,2025-09-01,1923.37,11,0,0,0,Gold
CUST000854,2025-10-01,1761.48,10,0,0,0,Gold
CUST000854,2025-11-01,2279.88,9,1,0,0,Gold
CUST000854,2025-12-01,1916.13,12,0,0,0,Gold
CUST000855,2025-01-01,830.01,22,1,0,0,Green
CUST000855,2025-02-01,757.32,20,0,0,0,Green
CUST000855,2025-03-01,815.62,26,0,0,0,Green
CUST000855,2025-04-01,929.57,20,0,0,0,Green
CUST000855,2025-05-01,889.44,21,1,0,0,Green
CUST000855,2025-06-01,895.95,22,0,0,1,Green
CUST000855,2025-07-01,906.65,25,1,0,0,Green
CUST000855,2025-08-01,891.24,20,0,0,0,Green
CUST000855,2025-09-01,656.0,19,0,0,0,Green
CUST000855,2025-10-01,855.31,19,1,0,0,Green
CUST000855,2025-11-01,815.84,23,0,0,0,Green
CUST000855,2025-12-01,727.73,21,0,0,0,Green
CUST000856,2025-01-01,828.48,38,1,0,0,Green
CUST000856,2025-02-01,747.44,32,1,0,0,Green
CUST000856,2025-03-01,615.36,28,1,0,1,Green
CUST000856,2025-04-01,930.47,31,1,0,0,Green
CUST000856,2025-05-01,674.07,28,1,0,0,Green
CUST000856,2025-06-01,728.7,30,1,0,0,Green
CUST000856,2025-07-01,685.15,26,0,0,0,Green
CUST000856,2025-08-01,880.22,30,1,0,0,Green
CUST000856,2025-09-01,802.21,37,1,0,0,Green
CUST000856,2025-10-01,961.68,36,1,0,0,Green
CUST000856,2025-11-01,658.84,28,0,0,0,Green
CUST000856,2025-12-01,629.28,33,1,0,0,Green
CUST000857,2025-01-01,1088.05,28,0,0,0,Gold
CUST000857,2025-02-01,1091.44,28,0,0,0,Gold
CUST000857,2025-03-01,1097.87,34,1,0,0,Gold
CUST000857,2025-04-01,1103.85,40,1,0,0,Gold
CUST000857,2025-05-01,1053.3,34,1,0,0,Gold
CUST000857,2025-06-01,913.86,29,1,0,0,Gold
CUST000857,2025-07-01,976.33,37,0,0,1,Gold
CUST000857,2025-08-01,1384.81,34,0,0,0,Gold
CUST000857,2025-09-01,1051.75,39,0,0,1,Gold
CUST000857,2025-10-01,1073.85,36,1,0,0,Gold
CUST000857,2025-11-01,1033.36,35,0,0,0,Gold
CUST000857,2025-12-01,871.4,36,1,0,0,Gold
CUST000858,2025-01-01,1210.64,34,1,1,0,Gold
CUST000858,2025-02-01,913.37,26,0,0,0,Gold
CUST000858,2025-03-01,1161.52,25,1,0,1,Gold
CUST000858,2025-04-01,951.66,31,1,3,0,Gold
CUST000858,2025-05-01,907.82,24,1,3,0,Gold
CUST000858,2025-06-01,1124.98,27,1,2,0,Gold
CUST000858,2025-07-01,1116.45,28,1,1,0,Gold
CUST000858,2025-08-01,1326.99,27,1,3,0,Gold
CUST000858,2025-09-01,1101.73,24,0,0,0,Gold
CUST000858,2025-10-01,1090.04,26,1,4,0,Gold
CUST000858,2025-11-01,1243.45,28,1,4,0,Gold
CUST000858,2025-12-01,967.49,26,1,3,0,Gold
CUST000859,2025-01-01,464.2,14,0,0,0,Green
CUST000859,2025-02-01,464.28,14,1,0,0,Green
CUST000859,2025-03-01,433.42,13,1,0,0,Green
CUST000859,2025-04-01,531.82,11,1,0,0,Green
CUST000859,2025-05-01,556.91,14,0,0,0,Green
CUST000859,2025-06-01,439.26,8,0,0,0,Green
CUST000859,2025-07-01,434.0,15,1,0,0,Green
CUST000859,2025-08-01,461.49,16,0,0,0,Green
CUST000859,2025-09-01,452.42,13,1,0,0,Green
CUST000859,2025-10-01,365.12,14,0,0,0,Green
CUST000859,2025-11-01,451.67,16,1,0,0,Green
CUST000859,2025-12-01,437.52,12,0,0,0,Green
CUST000860,2025-01-01,531.42,13,1,0,0,Green
CUST000860,2025-02-01,385.62,15,1,0,0,Green
CUST000860,2025-03-01,523.18,13,0,0,0,Green
CUST000860,2025-04-01,392.74,10,0,0,0,Green
CUST000860,2025-05-01,446.75,11,0,0,0,Green
CUST000860,2025-06-01,512.83,14,1,0,0,Green
CUST000860,2025-07-01,405.93,15,1,0,0,Green
CUST000860,2025-08-01,463.86,12,0,0,0,Green
CUST000860,2025-09-01,460.97,12,0,0,1,Green
CUST000860,2025-10-01,386.56,13,1,0,0,Green
CUST000860,2025-11-01,464.68,13,1,0,1,Green
CUST000860,2025-12-01,492.39,12,1,0,0,Green
CUST000861,2025-01-01,1045.25,34,0,0,1,Gold
CUST000861,2025-02-01,948.52,23,0,0,0,Gold
CUST000861,2025-03-01,818.19,26,1,0,0,Gold
CUST000861,2025-04-01,929.1,33,1,0,0,Gold
CUST000861,2025-05-01,580.74,18,1,0,0,Gold
CUST000861,2025-06-01,751.11,33,0,0,0,Gold
CUST000861,2025-07-01,953.01,20,1,0,0,Gold
CUST000861,2025-08-01,1053.04,25,1,0,0,Gold
CUST000861,2025-09-01,933.74,17,0,0,1,Gold
CUST000861,2025-10-01,818.97,18,1,0,0,Gold
CUST000861,2025-11-01,854.45,27,0,0,0,Gold
CUST000861,2025-12-01,798.86,20,0,0,0,Gold
CUST000862,2025-01-01,4812.26,9,0,3,0,Platinum
CUST000862,2025-02-01,5132.51,12,1,0,0,Platinum
CUST000862,2025-03-01,5044.89,8,1,0,0,Platinum
CUST000862,2025-04-01,4681.98,10,1,0,0,Platinum
CUST000862,2025-05-01,4571.03,11,1,1,0,Platinum
CUST000862,2025-06-01,4691.0,9,0,0,1,Platinum
CUST000862,2025-07-01,4791.9,10,1,1,0,Platinum
CUST000862,2025-08-01,4859.32,11,1,1,0,Platinum
CUST000862,2025-09-01,5167.12,10,0,2,0,Platinum
CUST000862,2025-10-01,4548.79,11,1,0,0,Platinum
CUST000862,2025-11-01,4621.72,10,1,1,0,Platinum
CUST000862,2025-12-01,5014.21,10,0,2,0,Platinum
CUST000863,2025-01-01,969.36,15,1,1,0,Green
CUST000863,2025-02-01,858.48,11,1,0,1,Green
CUST000863,2025-03-01,798.97,17,1,1,0,Green
CUST000863,2025-04-01,921.4,13,1,2,0,Green
CUST000863,2025-05-01,1128.56,13,1,0,1,Green
CUST000863,2025-06-01,710.63,19,0,2,0,Green
CUST000863,2025-07-01,917.89,14,1,0,0,Green
CUST000863,2025-08-01,898.56,15,1,0,0,Green
CUST000863,2025-09-01,832.41,17,0,2,0,Green
CUST000863,2025-10-01,710.5,18,1,1,0,Green
CUST000863,2025-11-01,960.02,13,1,1,0,Green
CUST000863,2025-12-01,718.21,15,1,0,0,Green
CUST000864,2025-01-01,887.73,19,0,0,0,Green
CUST000864,2025-02-01,824.18,23,0,0,0,Green
CUST000864,2025-03-01,929.58,20,0,0,0,Green
CUST000864,2025-04-01,969.27,24,0,0,0,Green
CUST000864,2025-05-01,1014.39,23,1,0,0,Green
CUST000864,2025-06-01,858.44,21,0,0,0,Green
CUST000864,2025-07-01,614.97,21,0,0,0,Green
CUST000864,2025-08-01,960.06,22,0,0,0,Green
CUST000864,2025-09-01,908.8,18,1,0,0,Green
CUST000864,2025-10-01,764.24,28,0,0,0,Green
CUST000864,2025-11-01,761.4,22,0,0,0,Green
CUST000864,2025-12-01,919.31,18,0,0,0,Green
CUST000865,2025-01-01,2177.75,15,0,0,0,Gold
CUST000865,2025-02-01,2333.99,17,0,0,0,Gold
CUST000865,2025-03-01,2084.37,17,0,0,0,Gold
CUST000865,2025-04-01,2303.25,14,1,0,0,Gold
CUST000865,2025-05-01,2068.91,15,0,0,0,Gold
CUST000865,2025-06-01,1875.14,15,0,0,0,Gold
CUST000865,2025-07-01,2364.4,18,0,0,0,Gold
CUST000865,2025-08-01,2046.19,13,1,0,0,Gold
CUST000865,2025-09-01,2145.94,17,0,0,0,Gold
CUST000865,2025-10-01,2167.1,13,1,0,0,Gold
CUST000865,2025-11-01,2780.3,13,0,0,0,Gold
CUST000865,2025-12-01,2585.83,12,0,0,0,Gold
CUST000866,2025-01-01,550.13,18,1,0,0,Green
CUST000866,2025-02-01,558.41,23,1,0,0,Green
CUST000866,2025-03-01,450.07,27,0,0,0,Green
CUST000866,2025-04-01,434.66,23,1,0,0,Green
CUST000866,2025-05-01,494.71,23,0,0,0,Green
CUST000866,2025-06-01,441.11,23,1,0,0,Green
CUST000866,2025-07-01,438.56,24,1,0,0,Green
CUST000866,2025-08-01,567.36,21,1,0,0,Green
CUST000866,2025-09-01,455.42,16,1,0,0,Green
CUST000866,2025-10-01,469.02,17,1,0,0,Green
CUST000866,2025-11-01,463.13,14,1,0,0,Green
CUST000866,2025-12-01,524.33,29,1,0,0,Green
CUST000867,2025-01-01,1145.34,19,1,0,0,Gold
CUST000867,2025-02-01,1435.01,16,1,0,0,Gold
CUST000867,2025-03-01,1495.39,20,0,0,0,Gold
CUST000867,2025-04-01,1191.99,12,1,0,0,Gold
CUST000867,2025-05-01,699.43,11,0,0,0,Gold
CUST000867,2025-06-01,517.91,5,0,0,1,Gold
CUST000867,2025-07-01,153.73,3,0,2,0,Gold
CUST000868,2025-01-01,2206.19,8,0,1,0,Platinum
CUST000868,2025-02-01,1354.69,5,0,0,0,Platinum
CUST000868,2025-03-01,775.45,2,0,0,0,Platinum
CUST000869,2025-01-01,343.56,14,0,0,0,Green
CUST000869,2025-02-01,397.38,17,1,0,0,Green
CUST000869,2025-03-01,380.23,20,0,0,0,Green
CUST000869,2025-04-01,425.82,18,1,0,0,Green
CUST000869,2025-05-01,279.71,17,1,0,0,Green
CUST000869,2025-06-01,412.81,15,0,0,0,Green
CUST000869,2025-07-01,350.31,18,1,0,0,Green
CUST000869,2025-08-01,338.45,17,1,0,0,Green
CUST000869,2025-09-01,372.94,13,1,0,0,Green
CUST000869,2025-10-01,383.43,20,0,0,0,Green
CUST000869,2025-11-01,325.2,11,1,0,0,Green
CUST000869,2025-12-01,329.84,16,1,0,0,Green
CUST000870,2025-01-01,2489.01,25,1,0,0,Gold
CUST000870,2025-02-01,2039.74,22,1,0,0,Gold
CUST000870,2025-03-01,2487.01,19,0,0,0,Gold
CUST000870,2025-04-01,2504.0,18,1,0,0,Gold
CUST000870,2025-05-01,1663.75,17,1,0,1,Gold
CUST000870,2025-06-01,1338.27,16,0,0,1,Gold
CUST000870,2025-07-01,796.97,9,0,1,1,Gold
CUST000870,2025-08-01,283.8,3,0,0,0,Gold
CUST000871,2025-01-01,458.25,36,0,1,0,Green
CUST000871,2025-02-01,575.58,28,1,1,0,Green
CUST000871,2025-03-01,482.09,27,1,0,0,Green
CUST000871,2025-04-01,504.38,27,0,3,0,Green
CUST000871,2025-05-01,610.06,31,1,1,0,Green
CUST000871,2025-06-01,502.36,30,1,0,0,Green
CUST000871,2025-07-01,545.87,29,0,0,0,Green
CUST000871,2025-08-01,403.57,33,1,1,0,Green
CUST000871,2025-09-01,493.75,35,1,0,1,Green
CUST000871,2025-10-01,548.27,23,0,1,0,Green
CUST000871,2025-11-01,552.06,31,1,0,0,Green
CUST000871,2025-12-01,471.07,26,1,1,0,Green
CUST000872,2025-01-01,880.7,8,1,0,0,Gold
CUST000872,2025-02-01,635.79,6,1,1,0,Gold
CUST000872,2025-03-01,347.18,4,1,1,0,Gold
CUST000872,2025-04-01,144.13,2,0,1,0,Gold
CUST000873,2025-01-01,2798.35,10,1,0,0,Platinum
CUST000873,2025-02-01,3380.77,12,1,0,0,Platinum
CUST000873,2025-03-01,2827.01,9,1,0,0,Platinum
CUST000873,2025-04-01,1735.89,8,1,2,1,Platinum
CUST000873,2025-05-01,1058.98,5,0,1,0,Platinum
CUST000873,2025-06-01,512.73,2,0,1,0,Platinum
CUST000874,2025-01-01,892.19,11,0,0,0,Gold
CUST000874,2025-02-01,815.03,15,1,0,0,Gold
CUST000874,2025-03-01,1103.4,12,0,0,0,Gold
CUST000874,2025-04-01,911.31,12,0,0,0,Gold
CUST000874,2025-05-01,905.04,14,1,0,0,Gold
CUST000874,2025-06-01,861.59,16,1,0,0,Gold
CUST000874,2025-07-01,686.91,14,0,0,0,Gold
CUST000874,2025-08-01,594.91,14,1,0,0,Gold
CUST000874,2025-09-01,942.02,15,0,0,0,Gold
CUST000874,2025-10-01,956.66,16,1,0,0,Gold
CUST000874,2025-11-01,825.62,15,1,0,1,Gold
CUST000874,2025-12-01,944.4,11,0,0,0,Gold
CUST000875,2025-01-01,501.84,15,1,0,0,Green
CUST000875,2025-02-01,505.82,16,1,0,0,Green
CUST000875,2025-03-01,558.72,14,0,0,0,Green
CUST000875,2025-04-01,644.4,16,0,0,0,Green
CUST000875,2025-05-01,429.51,11,0,0,0,Green
CUST000875,2025-06-01,561.84,13,1,0,0,Green
CUST000875,2025-07-01,455.07,17,1,0,0,Green
CUST000875,2025-08-01,554.47,12,1,0,0,Green
CUST000875,2025-09-01,562.51,15,1,0,0,Green
CUST000875,2025-10-01,538.89,13,1,0,0,Green
CUST000875,2025-11-01,578.85,17,0,0,0,Green
CUST000875,2025-12-01,464.31,15,1,0,0,Green
CUST000876,2025-01-01,472.65,31,1,0,0,Green
CUST000876,2025-02-01,593.68,24,0,0,0,Green
CUST000876,2025-03-01,588.62,32,1,0,0,Green
CUST000876,2025-04-01,421.15,43,0,0,0,Green
CUST000876,2025-05-01,510.1,37,1,0,0,Green
CUST000876,2025-06-01,466.05,35,1,0,0,Green
CUST000876,2025-07-01,502.03,29,1,0,0,Green
CUST000876,2025-08-01,526.45,33,1,0,0,Green
CUST000876,2025-09-01,373.73,30,1,0,0,Green
CUST000876,2025-10-01,385.85,31,1,0,0,Green
CUST000876,2025-11-01,548.88,37,0,0,0,Green
CUST000876,2025-12-01,468.24,26,1,0,0,Green
CUST000877,2025-01-01,1636.55,13,1,0,0,Gold
CUST000877,2025-02-01,1379.16,12,0,0,0,Gold
CUST000877,2025-03-01,1647.39,17,1,0,0,Gold
CUST000877,2025-04-01,1572.25,14,1,0,0,Gold
CUST000877,2025-05-01,1771.88,15,1,0,0,Gold
CUST000877,2025-06-01,2197.66,13,1,0,0,Gold
CUST000877,2025-07-01,1717.63,15,0,0,0,Gold
CUST000877,2025-08-01,1600.97,17,0,0,0,Gold
CUST000877,2025-09-01,1424.42,12,0,0,1,Gold
CUST000877,2025-10-01,1689.67,15,1,0,1,Gold
CUST000877,2025-11-01,1828.22,14,1,0,0,Gold
CUST000877,2025-12-01,1672.44,13,0,0,0,Gold
CUST000878,2025-01-01,6374.95,17,1,0,0,Platinum
CUST000878,2025-02-01,5301.46,17,0,0,0,Platinum
CUST000878,2025-03-01,6057.28,19,1,0,0,Platinum
CUST000878,2025-04-01,5492.47,19,1,0,0,Platinum
CUST000878,2025-05-01,6264.89,19,0,0,0,Platinum
CUST000878,2025-06-01,5152.09,17,0,0,0,Platinum
CUST000878,2025-07-01,6032.71,22,0,0,0,Platinum
CUST000878,2025-08-01,6229.15,20,1,0,1,Platinum
CUST000878,2025-09-01,6176.94,20,1,0,0,Platinum
CUST000878,2025-10-01,5716.87,20,1,0,0,Platinum
CUST000878,2025-11-01,4544.67,19,0,0,0,Platinum
CUST000878,2025-12-01,6498.48,17,0,0,0,Platinum
CUST000879,2025-01-01,1097.65,8,0,0,0,Gold
CUST000879,2025-02-01,995.72,6,1,3,0,Gold
CUST000879,2025-03-01,476.54,4,0,1,1,Gold
CUST000879,2025-04-01,238.44,1,0,1,0,Gold
CUST000880,2025-01-01,2565.01,14,1,0,0,Gold
CUST000880,2025-02-01,2102.62,12,1,0,0,Gold
CUST000880,2025-03-01,2658.26,16,1,0,0,Gold
CUST000880,2025-04-01,1910.14,16,1,0,0,Gold
CUST000880,2025-05-01,2265.77,7,1,0,0,Gold
CUST000880,2025-06-01,2125.14,14,1,0,0,Gold
CUST000880,2025-07-01,2157.05,15,1,0,0,Gold
CUST000880,2025-08-01,2139.08,16,1,0,0,Gold
CUST000880,2025-09-01,2387.99,18,1,0,0,Gold
CUST000880,2025-10-01,2236.68,14,1,0,0,Gold
CUST000880,2025-11-01,2446.05,16,1,0,0,Gold
CUST000880,2025-12-01,2028.0,13,1,0,0,Gold
CUST000881,2025-01-01,2364.01,22,0,0,0,Platinum
CUST000881,2025-02-01,2178.57,16,1,0,0,Platinum
CUST000881,2025-03-01,2273.11,17,1,0,0,Platinum
CUST000881,2025-04-01,2412.71,29,0,0,0,Platinum
CUST000881,2025-05-01,2305.78,22,1,0,1,Platinum
CUST000881,2025-06-01,2353.24,25,0,0,0,Platinum
CUST000881,2025-07-01,2732.92,21,1,0,0,Platinum
CUST000881,2025-08-01,2093.0,29,1,0,0,Platinum
CUST000881,2025-09-01,2309.83,32,1,0,0,Platinum
CUST000881,2025-10-01,2091.83,27,0,0,0,Platinum
CUST000881,2025-11-01,2172.01,42,0,0,0,Platinum
CUST000881,2025-12-01,2401.45,29,0,0,0,Platinum
CUST000882,2025-01-01,699.29,25,1,0,0,Green
CUST000882,2025-02-01,764.96,28,1,0,0,Green
CUST000882,2025-03-01,767.52,26,1,0,0,Green
CUST000882,2025-04-01,844.67,23,1,0,0,Green
CUST000882,2025-05-01,781.42,25,1,0,0,Green
CUST000882,2025-06-01,892.77,28,0,0,0,Green
CUST000882,2025-07-01,563.92,26,1,0,0,Green
CUST000882,2025-08-01,692.33,29,0,0,0,Green
CUST000882,2025-09-01,508.8,26,1,0,0,Green
CUST000882,2025-10-01,823.76,22,0,0,0,Green
CUST000882,2025-11-01,705.21,23,1,0,0,Green
CUST000882,2025-12-01,779.41,23,0,0,0,Green
CUST000883,2025-01-01,4974.75,35,0,0,0,Platinum
CUST000883,2025-02-01,3929.91,23,0,0,0,Platinum
CUST000883,2025-03-01,4515.49,41,0,0,0,Platinum
CUST000883,2025-04-01,4333.45,23,1,0,1,Platinum
CUST000883,2025-05-01,4380.96,24,1,0,0,Platinum
CUST000883,2025-06-01,4734.39,35,0,0,0,Platinum
CUST000883,2025-07-01,4482.72,30,1,0,0,Platinum
CUST000883,2025-08-01,4648.37,27,1,0,0,Platinum
CUST000883,2025-09-01,5248.04,26,1,0,0,Platinum
CUST000883,2025-10-01,4882.92,30,1,0,0,Platinum
CUST000883,2025-11-01,4642.22,36,0,0,0,Platinum
CUST000883,2025-12-01,4923.83,30,1,0,0,Platinum
CUST000884,2025-01-01,1464.22,9,0,0,0,Gold
CUST000884,2025-02-01,1427.5,9,1,0,0,Gold
CUST000884,2025-03-01,1579.03,8,0,0,0,Gold
CUST000884,2025-04-01,1528.21,7,1,0,0,Gold
CUST000884,2025-05-01,1486.2,10,0,0,0,Gold
CUST000884,2025-06-01,1454.77,8,0,0,0,Gold
CUST000884,2025-07-01,1421.75,7,0,0,0,Gold
CUST000884,2025-08-01,1371.7,7,0,0,0,Gold
CUST000884,2025-09-01,1610.26,8,1,0,0,Gold
CUST000884,2025-10-01,1394.51,9,0,0,0,Gold
CUST000884,2025-11-01,1165.8,9,1,0,0,Gold
CUST000884,2025-12-01,1218.52,8,1,0,0,Gold
CUST000885,2025-01-01,550.71,8,1,0,0,Green
CUST000885,2025-02-01,550.77,7,0,0,0,Green
CUST000885,2025-03-01,533.92,8,0,0,0,Green
CUST000885,2025-04-01,710.01,9,1,0,0,Green
CUST000885,2025-05-01,525.92,12,0,0,0,Green
CUST000885,2025-06-01,627.56,10,1,0,0,Green
CUST000885,2025-07-01,540.19,11,1,0,0,Green
CUST000885,2025-08-01,501.15,9,0,0,0,Green
CUST000885,2025-09-01,538.61,9,0,0,0,Green
CUST000885,2025-10-01,503.13,10,1,0,0,Green
CUST000885,2025-11-01,576.2,10,1,0,0,Green
CUST000885,2025-12-01,560.23,10,1,0,0,Green
CUST000886,2025-01-01,1900.7,20,0,0,0,Gold
CUST000886,2025-02-01,919.84,16,1,0,0,Gold
CUST000886,2025-03-01,987.42,8,0,1,0,Gold
CUST000886,2025-04-01,530.68,7,0,1,0,Gold
CUST000886,2025-05-01,255.3,2,0,2,1,Gold
CUST000887,2025-01-01,809.93,13,1,0,0,Green
CUST000887,2025-02-01,648.26,14,0,0,0,Green
CUST000887,2025-03-01,939.93,13,1,0,1,Green
CUST000887,2025-04-01,631.07,12,1,1,0,Green
CUST000887,2025-05-01,775.09,11,1,0,0,Green
CUST000887,2025-06-01,844.65,13,1,2,0,Green
CUST000887,2025-07-01,960.68,12,1,0,0,Green
CUST000887,2025-08-01,728.84,12,1,1,0,Green
CUST000887,2025-09-01,1029.6,12,1,2,0,Green
CUST000887,2025-10-01,789.62,12,0,1,0,Green
CUST000887,2025-11-01,802.91,17,0,2,0,Green
CUST000887,2025-12-01,807.72,11,1,0,0,Green
CUST000888,2025-01-01,600.04,24,1,0,0,Green
CUST000888,2025-02-01,678.17,27,1,0,0,Green
CUST000888,2025-03-01,624.6,26,1,0,0,Green
CUST000888,2025-04-01,755.41,27,1,0,0,Green
CUST000888,2025-05-01,712.1,27,1,0,0,Green
CUST000888,2025-06-01,616.07,21,1,0,0,Green
CUST000888,2025-07-01,618.51,26,1,0,0,Green
CUST000888,2025-08-01,665.67,28,1,0,0,Green
CUST000888,2025-09-01,741.22,21,1,0,0,Green
CUST000888,2025-10-01,666.59,29,1,0,0,Green
CUST000888,2025-11-01,654.07,32,1,0,0,Green
CUST000888,2025-12-01,682.69,27,1,0,0,Green
CUST000889,2025-01-01,305.94,35,0,0,0,Green
CUST000889,2025-02-01,284.29,48,0,0,0,Green
CUST000889,2025-03-01,340.06,23,1,0,0,Green
CUST000889,2025-04-01,293.96,35,1,0,0,Green
CUST000889,2025-05-01,294.73,41,1,0,0,Green
