customer_id,is_churned,churn_month
CUST001398,0,
CUST001399,0,
CUST001400,1,2025-06-01
CUST001401,1,2025-11-01
CUST001402,0,
CUST001403,0,
CUST001404,1,2025-07-01
CUST001405,0,
CUST001406,0,
CUST001407,0,
CUST001408,0,
CUST001409,0,
CUST001410,1,2025-02-01
CUST001411,0,
CUST001412,0,
CUST001413,0,
CUST001414,1,2025-11-01
CUST001415,0,
CUST001416,0,
CUST001417,0,
CUST001418,1,2025-11-01
CUST001419,0,
CUST001420,1,2025-06-01
CUST001421,0,
CUST001422,1,2025-08-01
CUST001423,0,
CUST001424,0,
CUST001425,0,
CUST001426,0,
CUST001427,0,
CUST001428,0,
CUST001429,1,2025-06-01
CUST001430,0,
CUST001431,0,
CUST001432,0,
CUST001433,1,2025-07-01
CUST001434,0,
CUST001435,0,
CUST001436,1,2025-06-01
CUST001437,1,2025-07-01
CUST001438,0,
CUST001439,0,
CUST001440,0,
CUST001441,0,
CUST001442,0,
CUST001443,0,
CUST001444,0,
CUST001445,0,
CUST001446,0,
CUST001447,1,2025-06-01
CUST001448,0,
CUST001449,1,2025-02-01
CUST001450,1,2025-06-01
CUST001451,1,2025-05-01
CUST001452,1,2025-05-01
CUST001453,0,
CUST001454,1,2025-07-01
CUST001455,1,2025-10-01
CUST001456,0,
CUST001457,0,
CUST001458,0,
CUST001459,0,
CUST001460,0,
CUST001461,0,
CUST001462,0,
CUST001463,0,
CUST001464,0,
CUST001465,0,
CUST001466,0,
CUST001467,0,
CUST001468,0,
CUST001469,0,
CUST001470,0,
CUST001471,1,2025-08-01
CUST001472,1,2025-11-01
CUST001473,0,
CUST001474,0,
CUST001475,0,
CUST001476,0,
CUST001477,0,
CUST001478,0,
CUST001479,0,
CUST001480,0,
CUST001481,0,
CUST001482,0,
CUST001483,0,
CUST001484,0,
CUST001485,0,
CUST001486,1,2025-05-01
CUST001487,0,
CUST001488,1,2025-02-01
CUST001489,0,
CUST001490,0,
CUST001491,0,
CUST001492,0,
CUST001493,0,
CUST001494,0,
CUST001495,0,
CUST001496,0,
CUST001497,0,
CUST001498,0,
CUST001499,0,
CUST001500,0,
CUST001501,0,
CUST001502,0,
CUST001503,0,
CUST001504,1,2025-08-01
CUST001505,0,
CUST001506,0,
CUST001507,0,
CUST001508,0,
CUST001509,0,
CUST001510,0,
CUST001511,0,
CUST001512,0,
CUST001513,0,
CUST001514,1,2025-11-01
CUST001515,1,2025-09-01
CUST001516,0,
CUST001517,0,
CUST001518,0,
CUST001519,0,
CUST001520,0,
CUST001521,0,
CUST001522,1,2025-09-01
CUST001523,0,
CUST001524,0,
CUST001525,0,
CUST001526,0,
CUST001527,0,
CUST001528,1,2025-07-01
CUST001529,1,2025-07-01
CUST001530,0,
CUST001531,1,2025-03-01
CUST001532,0,
CUST001533,0,
CUST001534,0,
CUST001535,0,
CUST001536,0,
CUST001537,1,2025-06-01
CUST001538,1,2025-05-01
CUST001539,0,
CUST001540,0,
CUST001541,0,
CUST001542,1,2025-05-01
CUST001543,0,
CUST001544,0,
CUST001545,0,
CUST001546,0,
CUST001547,0,
CUST001548,0,
CUST001549,0,
CUST001550,1,2025-07-01
CUST001551,0,
CUST001552,0,
CUST001553,0,
CUST001554,1,2025-09-01
CUST001555,0,
CUST001556,1,2025-08-01
CUST001557,0,
CUST001558,1,2025-03-01
CUST001559,0,
CUST001560,1,2025-06-01
CUST001561,0,
CUST001562,0,
CUST001563,0,
CUST001564,0,
CUST001565,0,
CUST001566,0,
CUST001567,0,
CUST001568,0,
CUST001569,0,
CUST001570,1,2025-11-01
CUST001571,0,
CUST001572,0,
CUST001573,0,
CUST001574,0,
CUST001575,0,
CUST001576,0,
CUST001577,1,2025-06-01
CUST001578,0,
CUST001579,0,
CUST001580,0,
CUST001581,0,
CUST001582,1,2025-09-01
CUST001583,0,
CUST001584,0,
CUST001585,1,2025-06-01
CUST001586,0,
CUST001587,0,
CUST001588,0,
CUST001589,0,
CUST001590,0,
CUST001591,0,
CUST001592,0,
CUST001593,1,2025-09-01
CUST001594,0,
CUST001595,0,
CUST001596,0,
CUST001597,0,
CUST001598,0,
CUST001599,1,2025-03-01
CUST001600,0,
CUST001601,1,2025-11-01
CUST001602,0,
CUST001603,0,
CUST001604,0,
CUST001605,0,
CUST001606,0,
CUST001607,0,
CUST001608,1,2025-03-01
CUST001609,0,
CUST001610,0,
CUST001611,0,
CUST001612,0,
CUST001613,0,
CUST001614,0,
CUST001615,0,
CUST001616,0,
CUST001617,0,
CUST001618,0,
CUST001619,1,2025-04-01
CUST001620,1,2025-06-01
CUST001621,0,
CUST001622,1,2025-04-01
CUST001623,0,
CUST001624,0,
CUST001625,1,2025-04-01
CUST001626,0,
CUST001627,0,
CUST001628,0,
CUST001629,0,
CUST001630,0,
CUST001631,1,2025-08-01
CUST001632,0,
CUST001633,0,
CUST001634,0,
CUST001635,0,
CUST001636,1,2025-06-01
CUST001637,1,2025-06-01
CUST001638,0,
CUST001639,1,2025-08-01
CUST001640,0,
CUST001641,0,
CUST001642,0,
CUST001643,0,
CUST001644,1,2025-10-01
CUST001645,0,
CUST001646,0,
CUST001647,0,
CUST001648,0,
CUST001649,0,
CUST001650,0,
CUST001651,0,
CUST001652,0,
CUST001653,1,2025-10-01
CUST001654,0,
CUST001655,0,
CUST001656,0,
CUST001657,1,2025-10-01
CUST001658,1,2025-06-01
CUST001659,0,
CUST001660,0,
CUST001661,0,
CUST001662,0,
CUST001663,1,2025-11-01
CUST001664,0,
CUST001665,0,
CUST001666,0,
CUST001667,0,
CUST001668,0,
CUST001669,0,
CUST001670,0,
CUST001671,1,2025-11-01
CUST001672,1,2025-08-01
CUST001673,0,
CUST001674,0,
CUST001675,0,
CUST001676,0,
CUST001677,1,2025-06-01
CUST001678,0,
CUST001679,1,2025-10-01
CUST001680,1,2025-02-01
CUST001681,1,2025-10-01
CUST001682,0,
CUST001683,0,
CUST001684,1,2025-04-01
CUST001685,0,
CUST001686,0,
CUST001687,1,2025-11-01
CUST001688,0,
CUST001689,0,
CUST001690,0,
CUST001691,0,
CUST001692,0,
CUST001693,1,2025-08-01
CUST001694,0,
CUST001695,0,
CUST001696,0,
CUST001697,0,
CUST001698,0,
CUST001699,0,
CUST001700,0,
CUST001701,0,
CUST001702,0,
CUST001703,0,
CUST001704,0,
CUST001705,0,
CUST001706,0,
CUST001707,0,
CUST001708,0,
CUST001709,0,
CUST001710,0,
CUST001711,1,2025-04-01
CUST001712,1,2025-05-01
CUST001713,0,
CUST001714,1,2025-07-01
CUST001715,0,
CUST001716,0,
CUST001717,0,
CUST001718,1,2025-04-01
CUST001719,1,2025-05-01
CUST001720,0,
CUST001721,0,
CUST001722,0,
CUST001723,1,2025-07-01
CUST001724,0,
CUST001725,0,
CUST001726,0,
CUST001727,0,
CUST001728,0,
CUST001729,0,
CUST001730,0,
CUST001731,1,2025-02-01
CUST001732,0,
CUST001733,0,
CUST001734,1,2025-04-01
CUST001735,1,2025-06-01
CUST001736,0,
CUST001737,0,
CUST001738,0,
CUST001739,1,2025-06-01
CUST001740,0,
CUST001741,0,
CUST001742,0,
CUST001743,0,
CUST001744,0,
CUST001745,0,
CUST001746,1,2025-07-01
CUST001747,0,
CUST001748,0,
CUST001749,0,
CUST001750,0,
CUST001751,0,
CUST001752,0,
CUST001753,0,
CUST001754,0,
CUST001755,1,2025-06-01
CUST001756,0,
CUST001757,0,
CUST001758,0,
CUST001759,1,2025-02-01
CUST001760,0,
CUST001761,0,
CUST001762,1,2025-10-01
CUST001763,0,
CUST001764,0,
CUST001765,0,
CUST001766,0,
CUST001767,0,
CUST001768,0,
CUST001769,1,2025-02-01
CUST001770,0,
CUST001771,0,
CUST001772,1,2025-02-01
CUST001773,1,2025-03-01
CUST001774,0,
CUST001775,0,
CUST001776,1,2025-10-01
CUST001777,1,2025-04-01
CUST001778,0,
CUST001779,1,2025-04-01
CUST001780,0,
CUST001781,0,
CUST001782,0,
CUST001783,0,
CUST001784,0,
CUST001785,1,2025-05-01
CUST001786,0,
CUST001787,0,
CUST001788,0,
CUST001789,0,
CUST001790,0,
CUST001791,0,
CUST001792,0,
CUST001793,0,
CUST001794,0,
CUST001795,0,
CUST001796,0,
CUST001797,0,
CUST001798,1,2025-11-01
CUST001799,0,
CUST001800,0,
CUST001801,0,
CUST001802,0,
CUST001803,0,
CUST001804,0,
CUST001805,0,
CUST001806,0,
CUST001807,0,
CUST001808,0,
CUST001809,1,2025-08-01
CUST001810,1,2025-08-01
CUST001811,1,2025-08-01
CUST001812,0,
CUST001813,0,
CUST001814,1,2025-06-01
CUST001815,0,
CUST001816,0,
CUST001817,0,
CUST001818,1,2025-03-01
CUST001819,0,
CUST001820,0,
CUST001821,0,
CUST001822,1,2025-06-01
CUST001823,0,
CUST001824,1,2025-10-01
CUST001825,0,
CUST001826,0,
CUST001827,0,
CUST001828,0,
CUST001829,0,
CUST001830,0,
CUST001831,0,
CUST001832,0,
CUST001833,0,
CUST001834,1,2025-02-01
CUST001835,0,
CUST001836,0,
CUST001837,1,2025-11-01
CUST001838,0,
CUST001839,0,
CUST001840,0,
CUST001841,0,
CUST001842,1,2025-04-01
CUST001843,0,
CUST001844,1,2025-02-01
CUST001845,0,
CUST001846,0,
CUST001847,1,2025-02-01
CUST001848,0,
CUST001849,0,
CUST001850,0,
CUST001851,0,
CUST001852,0,
CUST001853,0,
CUST001854,0,
CUST001855,1,2025-05-01
CUST001856,0,
CUST001857,0,
CUST001858,0,
CUST001859,1,2025-11-01
CUST001860,0,
CUST001861,1,2025-09-01
CUST001862,0,
CUST001863,0,
CUST001864,1,2025-05-01
CUST001865,1,2025-10-01
CUST001866,0,
CUST001867,0,
CUST001868,0,
CUST001869,0,
CUST001870,0,
CUST001871,0,
CUST001872,0,
CUST001873,0,
CUST001874,0,
CUST001875,0,
CUST001876,0,
CUST001877,0,
CUST001878,1,2025-09-01
CUST001879,0,
CUST001880,1,2025-03-01
CUST001881,1,2025-07-01
CUST001882,1,2025-03-01
CUST001883,0,
CUST001884,0,
CUST001885,0,
CUST001886,0,
CUST001887,1,2025-06-01
CUST001888,0,
CUST001889,0,
CUST001890,0,
CUST001891,0,
CUST001892,0,
CUST001893,1,2025-10-01
CUST001894,0,
CUST001895,1,2025-08-01
CUST001896,0,
CUST001897,0,
CUST001898,0,
CUST001899,0,
CUST001900,0,
CUST001901,0,
CUST001902,0,
CUST001903,0,
CUST001904,0,
CUST001905,0,
CUST001906,1,2025-02-01
CUST001907,0,
CUST001908,1,2025-11-01
CUST001909,0,
CUST001910,0,
CUST001911,0,
CUST001912,0,
CUST001913,1,2025-08-01
CUST001914,1,2025-06-01
CUST001915,0,
CUST001916,0,
CUST001917,0,
CUST001918,1,2025-05-01
CUST001919,0,
CUST001920,0,
CUST001921,1,2025-09-01
CUST001922,0,
CUST001923,0,
CUST001924,0,
CUST001925,0,
CUST001926,0,
CUST001927,0,
CUST001928,1,2025-05-01
CUST001929,0,
CUST001930,0,
CUST001931,0,
CUST001932,0,
CUST001933,0,
CUST001934,1,2025-10-01
CUST001935,1,2025-05-01
CUST001936,0,
CUST001937,0,
CUST001938,0,
CUST001939,0,
CUST001940,0,
CUST001941,0,
CUST001942,0,
CUST001943,0,
CUST001944,0,
CUST001945,0,
CUST001946,1,2025-08-01
CUST001947,0,
CUST001948,0,
CUST001949,0,
CUST001950,0,
CUST001951,1,2025-06-01
CUST001952,0,
CUST001953,0,
CUST001954,0,
CUST001955,1,2025-07-01
CUST001956,0,
CUST001957,0,
CUST001958,0,
CUST001959,0,
CUST001960,0,
CUST001961,0,
CUST001962,0,
CUST001963,0,
CUST001964,0,
CUST001965,0,
CUST001966,0,
CUST001967,0,
CUST001968,0,
CUST001969,0,
CUST001970,0,
CUST001971,1,2025-06-01
CUST001972,0,
CUST001973,0,
CUST001974,0,
CUST001975,0,
CUST001976,1,2025-03-01
CUST001977,0,
CUST001978,0,
CUST001979,0,
CUST001980,1,2025-09-01
CUST001981,0,
CUST001982,0,
CUST001983,0,
CUST001984,0,
CUST001985,0,
CUST001986,0,
CUST001987,1,2025-04-01
CUST001988,0,
CUST001989,0,
CUST001990,0,
CUST001991,1,2025-03-01
CUST001992,0,
CUST001993,1,2025-03-01
CUST001994,0,
CUST001995,0,
CUST001996,0,
CUST001997,0,
CUST001998,1,2025-11-01
CUST001999,0,
CUST002000,0,
CUST002001,0,
CUST002002,0,
CUST002003,0,
CUST002004,0,
CUST002005,1,2025-09-01
CUST002006,1,2025-02-01
CUST002007,0,
CUST002008,0,
CUST002009,0,
CUST002010,0,
CUST002011,1,2025-05-01
CUST002012,0,
CUST002013,0,
CUST002014,1,2025-03-01
CUST002015,0,
CUST002016,0,
CUST002017,0,
CUST002018,0,
CUST002019,1,2025-09-01
CUST002020,0,
CUST002021,0,
CUST002022,0,
CUST002023,0,
CUST002024,0,
CUST002025,0,
CUST002026,1,2025-09-01
CUST002027,0,
CUST002028,0,
CUST002029,0,
CUST002030,0,
CUST002031,0,
CUST002032,0,
CUST002033,0,
CUST002034,0,
CUST002035,0,
CUST002036,0,
CUST002037,1,2025-11-01
CUST002038,0,
CUST002039,1,2025-03-01
CUST002040,0,
CUST002041,0,
CUST002042,0,
CUST002043,0,
CUST002044,0,
CUST002045,0,
CUST002046,0,
CUST002047,0,
CUST002048,0,
CUST002049,0,
CUST002050,1,2025-10-01
CUST002051,0,
CUST002052,0,
CUST002053,0,
CUST002054,0,
CUST002055,0,
CUST002056,0,
CUST002057,0,
CUST002058,0,
CUST002059,0,
CUST002060,0,
CUST002061,1,2025-02-01
CUST002062,1,2025-06-01
CUST002063,0,
CUST002064,0,
CUST002065,0,
CUST002066,0,
CUST002067,1,2025-11-01
CUST002068,1,2025-11-01
CUST002069,0,
CUST002070,0,
CUST002071,1,2025-08-01
CUST002072,0,
CUST002073,1,2025-03-01
CUST002074,0,
CUST002075,0,
CUST002076,0,
CUST002077,0,
CUST002078,1,2025-11-01
CUST002079,1,2025-03-01
CUST002080,0,
CUST002081,0,
CUST002082,0,
CUST002083,0,
CUST002084,0,
CUST002085,1,2025-08-01
CUST002086,0,
CUST002087,0,
CUST002088,1,2025-03-01
CUST002089,0,
CUST002090,0,
CUST002091,1,2025-04-01
CUST002092,0,
CUST002093,1,2025-09-01
CUST002094,0,
CUST002095,0,
CUST002096,0,
CUST002097,0,
CUST002098,0,
CUST002099,0,
CUST002100,0,
CUST002101,0,
CUST002102,0,
CUST002103,0,
CUST002104,0,
CUST002105,0,
CUST002106,0,
CUST002107,0,
CUST002108,0,
CUST002109,0,
CUST002110,0,
CUST002111,0,
CUST002112,0,
CUST002113,1,2025-03-01
CUST002114,0,
CUST002115,0,
CUST002116,0,
CUST002117,0,
CUST002118,0,
CUST002119,0,
CUST002120,0,
CUST002121,1,2025-08-01
CUST002122,0,
CUST002123,0,
CUST002124,0,
CUST002125,0,
CUST002126,0,
CUST002127,0,
CUST002128,0,
CUST002129,0,
CUST002130,0,
CUST002131,0,
CUST002132,0,
CUST002133,0,
CUST002134,0,
CUST002135,0,
CUST002136,0,
CUST002137,0,
CUST002138,1,2025-09-01
CUST002139,0,
CUST002140,0,
CUST002141,0,
CUST002142,1,2025-09-01
CUST002143,1,2025-04-01
CUST002144,0,
CUST002145,0,
CUST002146,0,
CUST002147,0,
CUST002148,0,
CUST002149,0,
CUST002150,0,
CUST002151,1,2025-11-01
CUST002152,1,2025-05-01
CUST002153,0,
CUST002154,1,2025-09-01
CUST002155,1,2025-02-01
CUST002156,0,
CUST002157,0,
CUST002158,0,
CUST002159,0,
CUST002160,0,
CUST002161,0,
CUST002162,0,
CUST002163,0,
CUST002164,0,
CUST002165,0,
CUST002166,0,
CUST002167,0,
CUST002168,0,
CUST002169,0,
CUST002170,0,
CUST002171,0,
CUST002172,0,
CUST002173,0,
CUST002174,0,
CUST002175,0,
CUST002176,1,2025-07-01
CUST002177,0,
CUST002178,0,
CUST002179,0,
CUST002180,0,
CUST002181,0,
CUST002182,0,
CUST002183,1,2025-02-01
CUST002184,0,
CUST002185,0,
CUST002186,0,
CUST002187,1,2025-07-01
CUST002188,0,
CUST002189,0,
CUST002190,0,
CUST002191,0,
CUST002192,0,
CUST002193,0,
CUST002194,0,
CUST002195,1,2025-08-01
CUST002196,0,
CUST002197,0,
CUST002198,0,
CUST002199,0,
CUST002200,0,
CUST002201,0,
CUST002202,0,
CUST002203,0,
CUST002204,0,
CUST002205,0,
CUST002206,0,
CUST002207,0,
CUST002208,0,
CUST002209,0,
CUST002210,0,
CUST002211,0,
CUST002212,0,
CUST002213,0,
CUST002214,0,
CUST002215,0,
CUST002216,0,
CUST002217,0,
CUST002218,0,
CUST002219,1,2025-05-01
CUST002220,0,
CUST002221,0,
CUST002222,0,
CUST002223,0,
CUST002224,1,2025-08-01
CUST002225,0,
CUST002226,0,
CUST002227,0,
CUST002228,0,
CUST002229,0,
CUST002230,0,
CUST002231,0,
CUST002232,1,2025-03-01
CUST002233,0,
CUST002234,0,
CUST002235,0,
CUST002236,0,
CUST002237,0,
CUST002238,0,
CUST002239,1,2025-04-01
CUST002240,0,
CUST002241,0,
CUST002242,1,2025-11-01
CUST002243,0,
CUST002244,0,
CUST002245,0,
CUST002246,0,
CUST002247,0,
CUST002248,0,
CUST002249,1,2025-10-01
CUST002250,0,
CUST002251,0,
CUST002252,0,
CUST002253,0,
CUST002254,0,
CUST002255,0,
CUST002256,0,
CUST002257,0,
CUST002258,0,
CUST002259,0,
CUST002260,0,
CUST002261,0,
CUST002262,0,
CUST002263,0,
CUST002264,0,
CUST002265,0,
CUST002266,0,
CUST002267,0,
CUST002268,1,2025-11-01
CUST002269,0,
CUST002270,0,
CUST002271,1,2025-06-01
CUST002272,0,
CUST002273,0,
CUST002274,0,
CUST002275,0,
CUST002276,0,
CUST002277,1,2025-09-01
CUST002278,0,
CUST002279,1,2025-08-01
CUST002280,0,
CUST002281,0,
CUST002282,0,
CUST002283,0,
CUST002284,0,
CUST002285,0,
CUST002286,0,
CUST002287,1,2025-03-01
CUST002288,1,2025-07-01
CUST002289,0,
CUST002290,0,
CUST002291,1,2025-08-01
CUST002292,0,
CUST002293,0,
CUST002294,0,
CUST002295,0,
CUST002296,0,
CUST002297,0,
CUST002298,0,
CUST002299,1,2025-03-01
CUST002300,0,
CUST002301,0,
CUST002302,0,
CUST002303,0,
CUST002304,0,
CUST002305,0,
CUST002306,0,
CUST002307,0,
CUST002308,0,
CUST002309,1,2025-09-01
CUST002310,0,
CUST002311,1,2025-08-01
CUST002312,0,
CUST002313,0,
CUST002314,0,
CUST002315,0,
CUST002316,0,
CUST002317,0,
CUST002318,0,
CUST002319,0,
CUST002320,0,
CUST002321,0,
CUST002322,0,
CUST002323,0,
CUST002324,1,2025-02-01
CUST002325,0,
CUST002326,0,
CUST002327,0,
CUST002328,0,
CUST002329,0,
CUST002330,1,2025-09-01
CUST002331,0,
CUST002332,0,
CUST002333,0,
CUST002334,0,
CUST002335,0,
CUST002336,0,
CUST002337,0,
CUST002338,0,
CUST002339,0,
CUST002340,1,2025-08-01
CUST002341,0,
CUST002342,0,
CUST002343,0,
CUST002344,1,2025-02-01
CUST002345,0,
CUST002346,0,
CUST002347,0,
CUST002348,0,
CUST002349,1,2025-10-01
CUST002350,0,
CUST002351,0,
CUST002352,0,
CUST002353,0,
CUST002354,1,2025-04-01
CUST002355,0,
CUST002356,0,
CUST002357,1,2025-02-01
CUST002358,0,
CUST002359,0,
CUST002360,0,
CUST002361,0,
CUST002362,0,
CUST002363,0,
CUST002364,0,
CUST002365,0,
CUST002366,0,
CUST002367,1,2025-08-01
CUST002368,0,
CUST002369,0,
CUST002370,0,
CUST002371,0,
CUST002372,0,
CUST002373,0,
CUST002374,0,
CUST002375,1,2025-07-01
CUST002376,0,
CUST002377,0,
CUST002378,0,
CUST002379,0,
CUST002380,0,
CUST002381,0,
CUST002382,1,2025-05-01
CUST002383,0,
CUST002384,0,
CUST002385,1,2025-03-01
CUST002386,1,2025-11-01
CUST002387,0,
CUST002388,0,
CUST002389,0,
CUST002390,0,
CUST002391,0,
CUST002392,1,2025-04-01
CUST002393,0,
CUST002394,0,
CUST002395,0,
CUST002396,1,2025-11-01
CUST002397,0,
CUST002398,1,2025-04-01
CUST002399,1,2025-10-01
CUST002400,0,
CUST002401,0,
CUST002402,0,
CUST002403,0,
CUST002404,0,
CUST002405,0,
CUST002406,1,2025-10-01
CUST002407,0,
CUST002408,0,
CUST002409,1,2025-03-01
CUST002410,1,2025-05-01
CUST002411,0,
CUST002412,0,
CUST002413,1,2025-09-01
CUST002414,0,
CUST002415,0,
CUST002416,0,
CUST002417,0,
CUST002418,0,
CUST002419,1,2025-06-01
CUST002420,0,
CUST002421,0,
CUST002422,0,
CUST002423,0,
CUST002424,0,
CUST002425,0,
CUST002426,0,
CUST002427,0,
CUST002428,1,2025-04-01
CUST002429,0,
CUST002430,0,
CUST002431,0,
CUST002432,0,
CUST002433,0,
CUST002434,0,
CUST002435,1,2025-09-01
CUST002436,0,
CUST002437,0,
CUST002438,0,
CUST002439,0,
CUST002440,1,2025-08-01
CUST002441,0,
CUST002442,0,
CUST002443,1,2025-03-01
CUST002444,1,2025-06-01
CUST002445,0,
CUST002446,0,
CUST002447,1,2025-05-01
CUST002448,0,
CUST002449,0,
CUST002450,0,
CUST002451,0,
CUST002452,1,2025-08-01
CUST002453,0,
CUST002454,0,
CUST002455,0,
CUST002456,1,2025-08-01
CUST002457,0,
CUST002458,0,
CUST002459,0,
CUST002460,0,
CUST002461,0,
CUST002462,0,
CUST002463,0,
CUST002464,0,
CUST002465,0,
CUST002466,0,
CUST002467,0,
CUST002468,0,
CUST002469,0,
CUST002470,0,
CUST002471,0,
CUST002472,0,
CUST002473,1,2025-08-01
CUST002474,0,
CUST002475,1,2025-09-01
CUST002476,1,2025-05-01
CUST002477,0,
CUST002478,0,
CUST002479,0,
CUST002480,1,2025-06-01
CUST002481,0,
CUST002482,0,
CUST002483,0,
CUST002484,0,
CUST002485,1,2025-02-01
CUST002486,0,
CUST002487,0,
CUST002488,0,
CUST002489,0,
CUST002490,0,
CUST002491,1,2025-05-01
CUST002492,0,
CUST002493,1,2025-07-01
CUST002494,0,
CUST002495,0,
CUST002496,1,2025-07-01
CUST002497,0,
CUST002498,0,
CUST002499,0,
CUST002500,0,
CUST002501,0,
CUST002502,1,2025-09-01
CUST002503,0,
CUST002504,1,2025-08-01
CUST002505,0,
CUST002506,0,
CUST002507,0,
CUST002508,0,
CUST002509,0,
CUST002510,0,
CUST002511,0,
CUST002512,0,
CUST002513,0,
CUST002514,0,
CUST002515,0,
CUST002516,1,2025-04-01
CUST002517,1,2025-10-01
CUST002518,0,
CUST002519,0,
CUST002520,0,
CUST002521,0,
CUST002522,0,
CUST002523,0,
CUST002524,0,
CUST002525,0,
CUST002526,0,
CUST002527,0,
CUST002528,0,
CUST002529,0,
CUST002530,0,
CUST002531,0,
CUST002532,0,
CUST002533,0,
CUST002534,0,
CUST002535,1,2025-09-01
CUST002536,0,
CUST002537,0,
CUST002538,0,
CUST002539,0,
CUST002540,0,
CUST002541,1,2025-08-01
CUST002542,1,2025-02-01
CUST002543,0,
CUST002544,1,2025-06-01
CUST002545,1,2025-10-01
CUST002546,0,
CUST002547,1,2025-03-01
CUST002548,0,
CUST002549,1,2025-07-01
CUST002550,0,
CUST002551,1,2025-09-01
CUST002552,0,
CUST002553,0,
CUST002554,0,
CUST002555,0,
CUST002556,0,
CUST002557,0,
CUST002558,0,
CUST002559,1,2025-05-01
CUST002560,1,2025-04-01
CUST002561,1,2025-04-01
CUST002562,0,
CUST002563,0,
CUST002564,0,
CUST002565,0,
CUST002566,0,
CUST002567,0,
CUST002568,0,
CUST002569,0,
CUST002570,0,
CUST002571,0,
CUST002572,0,
CUST002573,0,
CUST002574,0,
CUST002575,0,
CUST002576,0,
CUST002577,0,
CUST002578,0,
CUST002579,1,2025-02-01
CUST002580,0,
CUST002581,0,
CUST002582,0,
CUST002583,1,2025-04-01
CUST002584,1,2025-04-01
CUST002585,1,2025-07-01
CUST002586,0,
CUST002587,0,
CUST002588,0,
CUST002589,0,
CUST002590,0,
CUST002591,0,
CUST002592,0,
CUST002593,0,
CUST002594,1,2025-04-01
CUST002595,0,
CUST002596,0,
CUST002597,1,2025-03-01
CUST002598,1,2025-08-01
CUST002599,0,
CUST002600,0,
CUST002601,0,
CUST002602,0,
CUST002603,0,
CUST002604,0,
CUST002605,0,
CUST002606,0,
CUST002607,0,
CUST002608,0,
CUST002609,1,2025-04-01
CUST002610,1,2025-02-01
CUST002611,0,
CUST002612,0,
CUST002613,0,
CUST002614,0,
CUST002615,0,
CUST002616,0,
CUST002617,0,
CUST002618,0,
CUST002619,0,
CUST002620,0,
CUST002621,1,2025-03-01
CUST002622,0,
CUST002623,0,
CUST002624,0,
CUST002625,0,
CUST002626,0,
CUST002627,0,
CUST002628,0,
CUST002629,0,
CUST002630,0,
CUST002631,0,
CUST002632,0,
CUST002633,0,
CUST002634,0,
CUST002635,0,
CUST002636,0,
CUST002637,0,
CUST002638,1,2025-09-01
CUST002639,1,2025-03-01
CUST002640,0,
CUST002641,1,2025-09-01
CUST002642,0,
CUST002643,0,
CUST002644,0,
CUST002645,1,2025-08-01
CUST002646,0,
CUST002647,0,
CUST002648,0,
CUST002649,0,
CUST002650,0,
CUST002651,0,
CUST002652,0,
CUST002653,0,
CUST002654,0,
CUST002655,0,
CUST002656,0,
CUST002657,0,
CUST002658,0,
CUST002659,0,
CUST002660,0,
CUST002661,0,
CUST002662,1,2025-10-01
CUST002663,0,
CUST002664,0,
CUST002665,1,2025-06-01
CUST002666,0,
CUST002667,0,
CUST002668,0,
CUST002669,0,
CUST002670,0,
CUST002671,0,
CUST002672,0,
CUST002673,1,2025-05-01
CUST002674,0,
CUST002675,0,
CUST002676,0,
CUST002677,0,
CUST002678,0,
CUST002679,0,
CUST002680,0,
CUST002681,1,2025-10-01
CUST002682,1,2025-05-01
CUST002683,0,
CUST002684,0,
CUST002685,0,
CUST002686,0,
CUST002687,0,
CUST002688,0,
CUST002689,0,
CUST002690,0,
CUST002691,0,
CUST002692,0,
CUST002693,0,
CUST002694,0,
CUST002695,1,2025-10-01
CUST002696,1,2025-06-01
CUST002697,0,
CUST002698,0,
CUST002699,1,2025-05-01
CUST002700,0,
CUST002701,0,
CUST002702,0,
CUST002703,0,
CUST002704,0,
CUST002705,0,
CUST002706,1,2025-06-01
CUST002707,0,
CUST002708,0,
CUST002709,0,
CUST002710,0,
CUST002711,0,
CUST002712,0,
CUST002713,1,2025-06-01
CUST002714,0,
CUST002715,1,2025-05-01
CUST002716,0,
CUST002717,0,
CUST002718,0,
CUST002719,0,
CUST002720,0,
CUST002721,1,2025-09-01
CUST002722,0,
CUST002723,0,
CUST002724,0,
CUST002725,0,
CUST002726,0,
CUST002727,0,
CUST002728,0,
CUST002729,0,
CUST002730,0,
CUST002731,0,
CUST002732,0,
CUST002733,0,
CUST002734,0,
CUST002735,0,
CUST002736,0,
CUST002737,0,
CUST002738,0,
CUST002739,0,
CUST002740,0,
CUST002741,0,
CUST002742,0,
CUST002743,0,
CUST002744,0,
CUST002745,0,
CUST002746,0,
CUST002747,0,
CUST002748,0,
CUST002749,0,
CUST002750,0,
CUST002751,1,2025-04-01
CUST002752,1,2025-02-01
CUST002753,0,
CUST002754,0,
CUST002755,0,
CUST002756,1,2025-03-01
CUST002757,0,
CUST002758,0,
CUST002759,0,
CUST002760,0,
CUST002761,0,
CUST002762,0,
CUST002763,0,
CUST002764,0,
CUST002765,0,
CUST002766,0,
CUST002767,0,
CUST002768,1,2025-11-01
CUST002769,0,
CUST002770,0,
CUST002771,1,2025-11-01
CUST002772,0,
CUST002773,0,
